lastTicketingDate,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Base Price,Grand Total Price,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,First flight departure,Second flight departure,Third flight departure,First flight arrival,Second flight arrival,Third flight arrival,Meal Option,Flight depature date
2024-05-25,9,UA,13.083333333333334,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.5,,,,10:55:00,,07:50:00,13:25:00,,,2024-06-23
2024-05-25,9,UA,14.0,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,13:35:00,20:05:00,,,2024-06-23
2024-05-25,9,UA,16.416666666666668,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,11:10:00,20:05:00,,,2024-06-23
2024-05-25,9,UA,19.75,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,07:50:00,20:05:00,,,2024-06-23
2024-05-25,9,OS,16.166666666666668,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,8.0,,,,18:00:00,,11:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,OS,16.25,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,9.166666666666666,,,,16:55:00,,11:30:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,OS,19.0,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,8.0,,,,18:00:00,,08:40:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,OS,19.083333333333332,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,9.166666666666666,,,,16:55:00,,08:40:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LX,12.833333333333334,1,904.0,1128.85,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.8333333333333335, ZRH,9.166666666666666,,,,13:20:00,,11:30:00,16:30:00,,CATERING ON EUROPE AND CAI FLT,2024-06-23
2024-05-25,9,LH,10.916666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.0,,,,20:00:00,,18:40:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,12.0,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.916666666666666,,,,11:55:00,,10:25:00,14:50:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,14.666666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.916666666666666,,,,11:55:00,,07:45:00,14:50:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,15.166666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.0,,,,20:00:00,,14:25:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,SN,12.166666666666666,1,904.0,1129.73,ECONOMY LIGHT,0,CHECKED BAG FIRST,True,1.5833333333333335, BRU,8.416666666666666,,,,10:35:00,,08:25:00,13:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,12.833333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.5,,,,10:55:00,,08:05:00,13:25:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,10.0,,,,16:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,14.083333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.916666666666666,,,,17:10:00,,13:30:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,16.25,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,11:15:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,16.416666666666668,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,11:05:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,9,LH,16.5,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,7.583333333333333,,,,20:55:00,,13:30:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-06-23,9,VS,8.833333333333334,0,1001.0,1205.46,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,8.833333333333334,,,,,,,,16:50:00,,,MEALS AND DRINKS,2024-06-23
2024-05-25,4,LX,14.5,1,988.0,1212.85,ECONOMY SAVER,1,,,1.75, ZRH,9.166666666666666,,,,13:20:00,,09:45:00,16:30:00,,CATERING ON EUROPE AND CAI FLT,2024-06-23
2024-05-25,4,LH,13.916666666666666,1,988.0,1213.21,ECONOMY SAVER,1,,,1.5833333333333335, MUC,8.0,,,,20:00:00,,15:40:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,4,LH,12.75,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,8.0,,,,18:00:00,,14:45:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,4,LH,12.75,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,10.0,,,,16:00:00,,14:45:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,4,LH,12.833333333333334,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,8.916666666666666,,,,17:10:00,,14:45:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-05-25,4,LH,15.25,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,7.583333333333333,,,,20:55:00,,14:45:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-06-23,9,AF,10.5,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,16:05:00,19:10:00,,SNACK,2024-06-23
2024-06-23,9,AF,12.0,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,,,,13:25:00,,10:50:00,15:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,13.333333333333334,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,13:15:00,19:10:00,,SNACK,2024-06-23
2024-06-23,9,AF,15.416666666666666,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,,,,13:25:00,,07:25:00,15:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,15.75,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,10:50:00,19:10:00,,SNACK,2024-06-23
2024-06-23,9,AF,19.166666666666668,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,07:25:00,19:10:00,,SNACK,2024-06-23
2024-06-23,9,AF,12.416666666666666,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,8.25,,,,10:30:00,,08:25:00,12:45:00,,SNACK,2024-06-23
2024-06-23,9,AF,12.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,17:50:00,22:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,12.75,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,16:30:00,,14:05:00,18:50:00,,SNACK,2024-06-23
2024-06-23,9,AF,14.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,,,,18:30:00,,14:05:00,20:40:00,,SNACK,2024-06-23
2024-06-23,9,AF,15.083333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,16:30:00,,11:45:00,18:50:00,,SNACK,2024-06-23
2024-06-23,9,AF,16.333333333333332,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,14:05:00,22:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,16.916666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,,,,18:30:00,,11:45:00,20:40:00,,SNACK,2024-06-23
2024-06-23,9,AF,18.5,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,8.333333333333334,,,,16:30:00,,08:25:00,18:50:00,,SNACK,2024-06-23
2024-06-23,9,AF,18.666666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,11:45:00,22:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,20.333333333333332,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,8.166666666666666,,,,18:30:00,,08:25:00,20:40:00,,SNACK,2024-06-23
2024-06-23,9,AF,22.083333333333332,1,1001.0,1248.73,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,7.916666666666667,,,,20:30:00,,08:25:00,22:25:00,,SNACK,2024-06-23
2024-06-23,9,AF,12.083333333333334,1,1389.0,1626.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,13:30:00,,11:45:00,15:50:00,,SNACK,2024-06-23
2024-06-23,9,LH,11.166666666666666,1,1533.0,1761.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,16:20:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-06-23,9,LH,11.25,1,1533.0,1761.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.916666666666666,,,,17:10:00,,16:20:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-23
2024-06-23,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,,,,,,,,15:40:00,,,FOOD AND BEVERAGE,2024-06-23
2024-06-23,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,,,,,,,,17:40:00,,,FOOD AND BEVERAGE,2024-06-23
2024-06-13,9,UA,12.833333333333334,1,3819.0,4152.35,BUSINESS,2,,,1.8333333333333335, ZRH,9.166666666666666,,,,13:20:00,,11:30:00,16:30:00,,,2024-06-23
